properties.nombre,properties.libres,timestamp
Kontxa,446,2026-04-15 13:58:41.233612
Kursaal,140,2026-04-15 13:58:41.233612
Okendo,327,2026-04-15 13:58:41.233612
Ondarreta,142,2026-04-15 13:58:41.233612
Pio XII,0,2026-04-15 13:58:41.233612
San Martin,0,2026-04-15 13:58:41.233612
Txofre,108,2026-04-15 13:58:41.233612
Zuatzu,0,2026-04-15 13:58:41.233612
Arcco Amara,0,2026-04-15 15:11:47.738000
Atotxa,63,2026-04-15 15:11:47.738000
Boulevard,134,2026-04-15 15:11:47.738000
Buen Pastor,62,2026-04-15 15:11:47.738000
Easo,126,2026-04-15 15:11:47.738000
Geltokia,0,2026-04-15 15:11:47.738000
Illumbe,0,2026-04-15 15:11:47.738000
Katalunia,201,2026-04-15 15:11:47.738000
Kontxa,446,2026-04-15 15:11:47.738000
Kursaal,140,2026-04-15 15:11:47.738000
Okendo,327,2026-04-15 15:11:47.738000
Ondarreta,142,2026-04-15 15:11:47.738000
Pio XII,0,2026-04-15 15:11:47.738000
San Martin,0,2026-04-15 15:11:47.738000
Txofre,108,2026-04-15 15:11:47.738000
Zuatzu,0,2026-04-15 15:11:47.738000
Arcco Amara,0,2026-04-15 17:03:40.483763
Atotxa,63,2026-04-15 17:03:40.483763
Boulevard,134,2026-04-15 17:03:40.483763
Buen Pastor,62,2026-04-15 17:03:40.483763
Easo,126,2026-04-15 17:03:40.483763
Geltokia,0,2026-04-15 17:03:40.483763
Illumbe,0,2026-04-15 17:03:40.483763
Katalunia,201,2026-04-15 17:03:40.483763
Kontxa,446,2026-04-15 17:03:40.483763
Kursaal,140,2026-04-15 17:03:40.483763
Okendo,327,2026-04-15 17:03:40.483763
Ondarreta,142,2026-04-15 17:03:40.483763
Pio XII,0,2026-04-15 17:03:40.483763
San Martin,0,2026-04-15 17:03:40.483763
Txofre,108,2026-04-15 17:03:40.483763
Zuatzu,0,2026-04-15 17:03:40.483763
Arcco Amara,0,2026-04-15 19:17:08.305142
Atotxa,63,2026-04-15 19:17:08.305142
Boulevard,134,2026-04-15 19:17:08.305142
Buen Pastor,62,2026-04-15 19:17:08.305142
Easo,126,2026-04-15 19:17:08.305142
Geltokia,0,2026-04-15 19:17:08.305142
Illumbe,0,2026-04-15 19:17:08.305142
Katalunia,201,2026-04-15 19:17:08.305142
Kontxa,446,2026-04-15 19:17:08.305142
Kursaal,140,2026-04-15 19:17:08.305142
Okendo,327,2026-04-15 19:17:08.305142
Ondarreta,142,2026-04-15 19:17:08.305142
Pio XII,0,2026-04-15 19:17:08.305142
San Martin,0,2026-04-15 19:17:08.305142
Txofre,108,2026-04-15 19:17:08.305142
Zuatzu,0,2026-04-15 19:17:08.305142
Arcco Amara,0,2026-04-15 20:47:39.694008
Atotxa,63,2026-04-15 20:47:39.694008
Boulevard,134,2026-04-15 20:47:39.694008
Buen Pastor,62,2026-04-15 20:47:39.694008
Easo,126,2026-04-15 20:47:39.694008
Geltokia,0,2026-04-15 20:47:39.694008
Illumbe,0,2026-04-15 20:47:39.694008
Katalunia,201,2026-04-15 20:47:39.694008
Kontxa,446,2026-04-15 20:47:39.694008
Kursaal,140,2026-04-15 20:47:39.694008
Okendo,327,2026-04-15 20:47:39.694008
Ondarreta,142,2026-04-15 20:47:39.694008
Pio XII,0,2026-04-15 20:47:39.694008
San Martin,0,2026-04-15 20:47:39.694008
Txofre,108,2026-04-15 20:47:39.694008
Zuatzu,0,2026-04-15 20:47:39.694008
Arcco Amara,0,2026-04-15 21:51:55.588465
Atotxa,63,2026-04-15 21:51:55.588465
Boulevard,134,2026-04-15 21:51:55.588465
Buen Pastor,62,2026-04-15 21:51:55.588465
Easo,126,2026-04-15 21:51:55.588465
Geltokia,0,2026-04-15 21:51:55.588465
Illumbe,0,2026-04-15 21:51:55.588465
Katalunia,201,2026-04-15 21:51:55.588465
Kontxa,446,2026-04-15 21:51:55.588465
Kursaal,140,2026-04-15 21:51:55.588465
Okendo,327,2026-04-15 21:51:55.588465
Ondarreta,142,2026-04-15 21:51:55.588465
Pio XII,0,2026-04-15 21:51:55.588465
San Martin,0,2026-04-15 21:51:55.588465
Txofre,108,2026-04-15 21:51:55.588465
Zuatzu,0,2026-04-15 21:51:55.588465
Arcco Amara,0,2026-04-15 22:41:00.758220
Atotxa,63,2026-04-15 22:41:00.758220
Boulevard,134,2026-04-15 22:41:00.758220
Buen Pastor,62,2026-04-15 22:41:00.758220
Easo,126,2026-04-15 22:41:00.758220
Geltokia,0,2026-04-15 22:41:00.758220
Illumbe,0,2026-04-15 22:41:00.758220
Katalunia,201,2026-04-15 22:41:00.758220
Kontxa,446,2026-04-15 22:41:00.758220
Kursaal,140,2026-04-15 22:41:00.758220
Okendo,327,2026-04-15 22:41:00.758220
Ondarreta,142,2026-04-15 22:41:00.758220
Pio XII,0,2026-04-15 22:41:00.758220
San Martin,0,2026-04-15 22:41:00.758220
Txofre,108,2026-04-15 22:41:00.758220
Zuatzu,0,2026-04-15 22:41:00.758220
Arcco Amara,0,2026-04-15 23:40:55.413759
Atotxa,63,2026-04-15 23:40:55.413759
Boulevard,134,2026-04-15 23:40:55.413759
Buen Pastor,62,2026-04-15 23:40:55.413759
Easo,126,2026-04-15 23:40:55.413759
Geltokia,0,2026-04-15 23:40:55.413759
Illumbe,0,2026-04-15 23:40:55.413759
Katalunia,201,2026-04-15 23:40:55.413759
Kontxa,446,2026-04-15 23:40:55.413759
Kursaal,140,2026-04-15 23:40:55.413759
Okendo,327,2026-04-15 23:40:55.413759
Ondarreta,142,2026-04-15 23:40:55.413759
Pio XII,0,2026-04-15 23:40:55.413759
San Martin,0,2026-04-15 23:40:55.413759
Txofre,108,2026-04-15 23:40:55.413759
Zuatzu,0,2026-04-15 23:40:55.413759
Arcco Amara,0,2026-04-16 02:37:13.974673
Atotxa,63,2026-04-16 02:37:13.974673
Boulevard,134,2026-04-16 02:37:13.974673
Buen Pastor,62,2026-04-16 02:37:13.974673
Easo,126,2026-04-16 02:37:13.974673
Geltokia,0,2026-04-16 02:37:13.974673
Illumbe,0,2026-04-16 02:37:13.974673
Katalunia,201,2026-04-16 02:37:13.974673
Kontxa,446,2026-04-16 02:37:13.974673
Kursaal,140,2026-04-16 02:37:13.974673
Okendo,327,2026-04-16 02:37:13.974673
Ondarreta,142,2026-04-16 02:37:13.974673
Pio XII,0,2026-04-16 02:37:13.974673
San Martin,0,2026-04-16 02:37:13.974673
Txofre,108,2026-04-16 02:37:13.974673
Zuatzu,0,2026-04-16 02:37:13.974673
Arcco Amara,0,2026-04-16 05:30:31.704591
Atotxa,63,2026-04-16 05:30:31.704591
Boulevard,134,2026-04-16 05:30:31.704591
Buen Pastor,62,2026-04-16 05:30:31.704591
Easo,126,2026-04-16 05:30:31.704591
Geltokia,0,2026-04-16 05:30:31.704591
Illumbe,0,2026-04-16 05:30:31.704591
Katalunia,201,2026-04-16 05:30:31.704591
Kontxa,446,2026-04-16 05:30:31.704591
Kursaal,140,2026-04-16 05:30:31.704591
Okendo,327,2026-04-16 05:30:31.704591
Ondarreta,142,2026-04-16 05:30:31.704591
Pio XII,0,2026-04-16 05:30:31.704591
San Martin,0,2026-04-16 05:30:31.704591
Txofre,108,2026-04-16 05:30:31.704591
Zuatzu,0,2026-04-16 05:30:31.704591
Arcco Amara,0,2026-04-16 07:45:38.694810
Atotxa,63,2026-04-16 07:45:38.694810
Boulevard,134,2026-04-16 07:45:38.694810
Buen Pastor,62,2026-04-16 07:45:38.694810
Easo,126,2026-04-16 07:45:38.694810
Geltokia,0,2026-04-16 07:45:38.694810
Illumbe,0,2026-04-16 07:45:38.694810
Katalunia,201,2026-04-16 07:45:38.694810
Kontxa,446,2026-04-16 07:45:38.694810
Kursaal,140,2026-04-16 07:45:38.694810
Okendo,327,2026-04-16 07:45:38.694810
Ondarreta,142,2026-04-16 07:45:38.694810
Pio XII,0,2026-04-16 07:45:38.694810
San Martin,0,2026-04-16 07:45:38.694810
Txofre,108,2026-04-16 07:45:38.694810
Zuatzu,0,2026-04-16 07:45:38.694810
Arcco Amara,0,2026-04-16 09:18:52.341658
Atotxa,63,2026-04-16 09:18:52.341658
Boulevard,134,2026-04-16 09:18:52.341658
Buen Pastor,62,2026-04-16 09:18:52.341658
Easo,126,2026-04-16 09:18:52.341658
Geltokia,0,2026-04-16 09:18:52.341658
Illumbe,0,2026-04-16 09:18:52.341658
Katalunia,201,2026-04-16 09:18:52.341658
Kontxa,446,2026-04-16 09:18:52.341658
Kursaal,140,2026-04-16 09:18:52.341658
Okendo,327,2026-04-16 09:18:52.341658
Ondarreta,142,2026-04-16 09:18:52.341658
Pio XII,0,2026-04-16 09:18:52.341658
San Martin,0,2026-04-16 09:18:52.341658
Txofre,108,2026-04-16 09:18:52.341658
Zuatzu,0,2026-04-16 09:18:52.341658
Arcco Amara,0,2026-04-16 11:02:25.924106
Atotxa,63,2026-04-16 11:02:25.924106
Boulevard,134,2026-04-16 11:02:25.924106
Buen Pastor,62,2026-04-16 11:02:25.924106
Easo,126,2026-04-16 11:02:25.924106
Geltokia,0,2026-04-16 11:02:25.924106
Illumbe,0,2026-04-16 11:02:25.924106
Katalunia,201,2026-04-16 11:02:25.924106
Kontxa,446,2026-04-16 11:02:25.924106
Kursaal,140,2026-04-16 11:02:25.924106
Okendo,327,2026-04-16 11:02:25.924106
Ondarreta,142,2026-04-16 11:02:25.924106
Pio XII,0,2026-04-16 11:02:25.924106
San Martin,0,2026-04-16 11:02:25.924106
Txofre,108,2026-04-16 11:02:25.924106
Zuatzu,0,2026-04-16 11:02:25.924106
Arcco Amara,0,2026-04-16 13:42:57.379728
Atotxa,63,2026-04-16 13:42:57.379728
Boulevard,134,2026-04-16 13:42:57.379728
Buen Pastor,62,2026-04-16 13:42:57.379728
Easo,126,2026-04-16 13:42:57.379728
Geltokia,0,2026-04-16 13:42:57.379728
Illumbe,0,2026-04-16 13:42:57.379728
Katalunia,201,2026-04-16 13:42:57.379728
Kontxa,446,2026-04-16 13:42:57.379728
Kursaal,140,2026-04-16 13:42:57.379728
Okendo,327,2026-04-16 13:42:57.379728
Ondarreta,142,2026-04-16 13:42:57.379728
Pio XII,0,2026-04-16 13:42:57.379728
San Martin,0,2026-04-16 13:42:57.379728
Txofre,108,2026-04-16 13:42:57.379728
Zuatzu,0,2026-04-16 13:42:57.379728
Arcco Amara,0,2026-04-16 15:24:56.017186
Atotxa,63,2026-04-16 15:24:56.017186
Boulevard,134,2026-04-16 15:24:56.017186
Buen Pastor,62,2026-04-16 15:24:56.017186
Easo,126,2026-04-16 15:24:56.017186
Geltokia,0,2026-04-16 15:24:56.017186
Illumbe,0,2026-04-16 15:24:56.017186
Katalunia,201,2026-04-16 15:24:56.017186
Kontxa,446,2026-04-16 15:24:56.017186
Kursaal,140,2026-04-16 15:24:56.017186
Okendo,327,2026-04-16 15:24:56.017186
Ondarreta,142,2026-04-16 15:24:56.017186
Pio XII,0,2026-04-16 15:24:56.017186
San Martin,0,2026-04-16 15:24:56.017186
Txofre,108,2026-04-16 15:24:56.017186
Zuatzu,0,2026-04-16 15:24:56.017186
Arcco Amara,0,2026-04-16 17:13:37.334668
Atotxa,63,2026-04-16 17:13:37.334668
Boulevard,134,2026-04-16 17:13:37.334668
Buen Pastor,62,2026-04-16 17:13:37.334668
Easo,126,2026-04-16 17:13:37.334668
Geltokia,0,2026-04-16 17:13:37.334668
Illumbe,0,2026-04-16 17:13:37.334668
Katalunia,201,2026-04-16 17:13:37.334668
Kontxa,446,2026-04-16 17:13:37.334668
Kursaal,140,2026-04-16 17:13:37.334668
Okendo,327,2026-04-16 17:13:37.334668
Ondarreta,142,2026-04-16 17:13:37.334668
Pio XII,0,2026-04-16 17:13:37.334668
San Martin,0,2026-04-16 17:13:37.334668
Txofre,108,2026-04-16 17:13:37.334668
Zuatzu,0,2026-04-16 17:13:37.334668
Arcco Amara,0,2026-04-16 19:12:58.195124
Atotxa,63,2026-04-16 19:12:58.195124
Boulevard,134,2026-04-16 19:12:58.195124
Buen Pastor,62,2026-04-16 19:12:58.195124
Easo,126,2026-04-16 19:12:58.195124
Geltokia,0,2026-04-16 19:12:58.195124
Illumbe,0,2026-04-16 19:12:58.195124
Katalunia,201,2026-04-16 19:12:58.195124
Kontxa,446,2026-04-16 19:12:58.195124
Kursaal,140,2026-04-16 19:12:58.195124
Okendo,327,2026-04-16 19:12:58.195124
Ondarreta,142,2026-04-16 19:12:58.195124
Pio XII,0,2026-04-16 19:12:58.195124
San Martin,0,2026-04-16 19:12:58.195124
Txofre,108,2026-04-16 19:12:58.195124
Zuatzu,0,2026-04-16 19:12:58.195124
Arcco Amara,0,2026-04-16 20:47:26.360752
Atotxa,63,2026-04-16 20:47:26.360752
Boulevard,134,2026-04-16 20:47:26.360752
Buen Pastor,62,2026-04-16 20:47:26.360752
Easo,126,2026-04-16 20:47:26.360752
Geltokia,0,2026-04-16 20:47:26.360752
Illumbe,0,2026-04-16 20:47:26.360752
Katalunia,201,2026-04-16 20:47:26.360752
Kontxa,446,2026-04-16 20:47:26.360752
Kursaal,140,2026-04-16 20:47:26.360752
Okendo,327,2026-04-16 20:47:26.360752
Ondarreta,142,2026-04-16 20:47:26.360752
Pio XII,0,2026-04-16 20:47:26.360752
San Martin,0,2026-04-16 20:47:26.360752
Txofre,108,2026-04-16 20:47:26.360752
Zuatzu,0,2026-04-16 20:47:26.360752
Arcco Amara,0,2026-04-16 21:42:19.338029
Atotxa,63,2026-04-16 21:42:19.338029
Boulevard,134,2026-04-16 21:42:19.338029
Buen Pastor,62,2026-04-16 21:42:19.338029
Easo,126,2026-04-16 21:42:19.338029
Geltokia,0,2026-04-16 21:42:19.338029
Illumbe,0,2026-04-16 21:42:19.338029
Katalunia,201,2026-04-16 21:42:19.338029
Kontxa,446,2026-04-16 21:42:19.338029
Kursaal,140,2026-04-16 21:42:19.338029
Okendo,327,2026-04-16 21:42:19.338029
Ondarreta,142,2026-04-16 21:42:19.338029
Pio XII,0,2026-04-16 21:42:19.338029
San Martin,0,2026-04-16 21:42:19.338029
Txofre,108,2026-04-16 21:42:19.338029
Zuatzu,0,2026-04-16 21:42:19.338029
Arcco Amara,0,2026-04-16 22:39:11.378660
Atotxa,63,2026-04-16 22:39:11.378660
Boulevard,134,2026-04-16 22:39:11.378660
Buen Pastor,62,2026-04-16 22:39:11.378660
Easo,126,2026-04-16 22:39:11.378660
Geltokia,0,2026-04-16 22:39:11.378660
Illumbe,0,2026-04-16 22:39:11.378660
Katalunia,201,2026-04-16 22:39:11.378660
Kontxa,446,2026-04-16 22:39:11.378660
Kursaal,140,2026-04-16 22:39:11.378660
Okendo,327,2026-04-16 22:39:11.378660
Ondarreta,142,2026-04-16 22:39:11.378660
Pio XII,0,2026-04-16 22:39:11.378660
San Martin,0,2026-04-16 22:39:11.378660
Txofre,108,2026-04-16 22:39:11.378660
Zuatzu,0,2026-04-16 22:39:11.378660
Arcco Amara,0,2026-04-16 23:40:04.221715
Atotxa,63,2026-04-16 23:40:04.221715
Boulevard,134,2026-04-16 23:40:04.221715
Buen Pastor,62,2026-04-16 23:40:04.221715
Easo,126,2026-04-16 23:40:04.221715
Geltokia,0,2026-04-16 23:40:04.221715
Illumbe,0,2026-04-16 23:40:04.221715
Katalunia,201,2026-04-16 23:40:04.221715
Kontxa,446,2026-04-16 23:40:04.221715
Kursaal,140,2026-04-16 23:40:04.221715
Okendo,327,2026-04-16 23:40:04.221715
Ondarreta,142,2026-04-16 23:40:04.221715
Pio XII,0,2026-04-16 23:40:04.221715
San Martin,0,2026-04-16 23:40:04.221715
Txofre,108,2026-04-16 23:40:04.221715
Zuatzu,0,2026-04-16 23:40:04.221715
Arcco Amara,0,2026-04-17 02:33:04.825610
Atotxa,63,2026-04-17 02:33:04.825610
Boulevard,134,2026-04-17 02:33:04.825610
Buen Pastor,62,2026-04-17 02:33:04.825610
Easo,126,2026-04-17 02:33:04.825610
Geltokia,0,2026-04-17 02:33:04.825610
Illumbe,0,2026-04-17 02:33:04.825610
Katalunia,201,2026-04-17 02:33:04.825610
Kontxa,446,2026-04-17 02:33:04.825610
Kursaal,140,2026-04-17 02:33:04.825610
Okendo,327,2026-04-17 02:33:04.825610
Ondarreta,142,2026-04-17 02:33:04.825610
Pio XII,0,2026-04-17 02:33:04.825610
San Martin,0,2026-04-17 02:33:04.825610
Txofre,108,2026-04-17 02:33:04.825610
Zuatzu,0,2026-04-17 02:33:04.825610
Arcco Amara,0,2026-04-17 05:27:40.204184
Atotxa,63,2026-04-17 05:27:40.204184
Boulevard,134,2026-04-17 05:27:40.204184
Buen Pastor,62,2026-04-17 05:27:40.204184
Easo,126,2026-04-17 05:27:40.204184
Geltokia,0,2026-04-17 05:27:40.204184
Illumbe,0,2026-04-17 05:27:40.204184
Katalunia,201,2026-04-17 05:27:40.204184
Kontxa,446,2026-04-17 05:27:40.204184
Kursaal,140,2026-04-17 05:27:40.204184
Okendo,327,2026-04-17 05:27:40.204184
Ondarreta,142,2026-04-17 05:27:40.204184
Pio XII,0,2026-04-17 05:27:40.204184
San Martin,0,2026-04-17 05:27:40.204184
Txofre,108,2026-04-17 05:27:40.204184
Zuatzu,0,2026-04-17 05:27:40.204184
Arcco Amara,0,2026-04-17 07:46:09.165619
Atotxa,63,2026-04-17 07:46:09.165619
Boulevard,134,2026-04-17 07:46:09.165619
Buen Pastor,62,2026-04-17 07:46:09.165619
Easo,126,2026-04-17 07:46:09.165619
Geltokia,0,2026-04-17 07:46:09.165619
Illumbe,0,2026-04-17 07:46:09.165619
Katalunia,201,2026-04-17 07:46:09.165619
Kontxa,446,2026-04-17 07:46:09.165619
Kursaal,140,2026-04-17 07:46:09.165619
Okendo,327,2026-04-17 07:46:09.165619
Ondarreta,142,2026-04-17 07:46:09.165619
Pio XII,0,2026-04-17 07:46:09.165619
San Martin,0,2026-04-17 07:46:09.165619
Txofre,108,2026-04-17 07:46:09.165619
Zuatzu,0,2026-04-17 07:46:09.165619
Arcco Amara,0,2026-04-17 09:17:10.006923
Atotxa,63,2026-04-17 09:17:10.006923
Boulevard,134,2026-04-17 09:17:10.006923
Buen Pastor,62,2026-04-17 09:17:10.006923
Easo,126,2026-04-17 09:17:10.006923
Geltokia,0,2026-04-17 09:17:10.006923
Illumbe,0,2026-04-17 09:17:10.006923
Katalunia,201,2026-04-17 09:17:10.006923
Kontxa,446,2026-04-17 09:17:10.006923
Kursaal,140,2026-04-17 09:17:10.006923
Okendo,327,2026-04-17 09:17:10.006923
Ondarreta,142,2026-04-17 09:17:10.006923
Pio XII,0,2026-04-17 09:17:10.006923
San Martin,0,2026-04-17 09:17:10.006923
Txofre,108,2026-04-17 09:17:10.006923
Zuatzu,0,2026-04-17 09:17:10.006923
Arcco Amara,0,2026-04-17 10:55:54.378989
Atotxa,63,2026-04-17 10:55:54.378989
Boulevard,134,2026-04-17 10:55:54.378989
Buen Pastor,62,2026-04-17 10:55:54.378989
Easo,126,2026-04-17 10:55:54.378989
Geltokia,0,2026-04-17 10:55:54.378989
Illumbe,0,2026-04-17 10:55:54.378989
Katalunia,201,2026-04-17 10:55:54.378989
Kontxa,446,2026-04-17 10:55:54.378989
Kursaal,140,2026-04-17 10:55:54.378989
Okendo,327,2026-04-17 10:55:54.378989
Ondarreta,142,2026-04-17 10:55:54.378989
Pio XII,0,2026-04-17 10:55:54.378989
San Martin,0,2026-04-17 10:55:54.378989
Txofre,108,2026-04-17 10:55:54.378989
Zuatzu,0,2026-04-17 10:55:54.378989
Arcco Amara,0,2026-04-17 11:52:35.808480
Atotxa,63,2026-04-17 11:52:35.808480
Boulevard,134,2026-04-17 11:52:35.808480
Buen Pastor,62,2026-04-17 11:52:35.808480
Easo,126,2026-04-17 11:52:35.808480
Geltokia,0,2026-04-17 11:52:35.808480
Illumbe,0,2026-04-17 11:52:35.808480
Katalunia,201,2026-04-17 11:52:35.808480
Kontxa,446,2026-04-17 11:52:35.808480
Kursaal,140,2026-04-17 11:52:35.808480
Okendo,327,2026-04-17 11:52:35.808480
Ondarreta,142,2026-04-17 11:52:35.808480
Pio XII,0,2026-04-17 11:52:35.808480
San Martin,0,2026-04-17 11:52:35.808480
Txofre,108,2026-04-17 11:52:35.808480
Zuatzu,0,2026-04-17 11:52:35.808480
Arcco Amara,0,2026-04-17 13:18:49.818445
Atotxa,63,2026-04-17 13:18:49.818445
Boulevard,134,2026-04-17 13:18:49.818445
Buen Pastor,62,2026-04-17 13:18:49.818445
Easo,126,2026-04-17 13:18:49.818445
Geltokia,0,2026-04-17 13:18:49.818445
Illumbe,0,2026-04-17 13:18:49.818445
Katalunia,201,2026-04-17 13:18:49.818445
Kontxa,446,2026-04-17 13:18:49.818445
Kursaal,140,2026-04-17 13:18:49.818445
Okendo,327,2026-04-17 13:18:49.818445
Ondarreta,142,2026-04-17 13:18:49.818445
Pio XII,0,2026-04-17 13:18:49.818445
San Martin,0,2026-04-17 13:18:49.818445
Txofre,108,2026-04-17 13:18:49.818445
Zuatzu,0,2026-04-17 13:18:49.818445
Arcco Amara,0,2026-04-17 14:55:09.189091
Atotxa,63,2026-04-17 14:55:09.189091
Boulevard,134,2026-04-17 14:55:09.189091
Buen Pastor,62,2026-04-17 14:55:09.189091
Easo,126,2026-04-17 14:55:09.189091
Geltokia,0,2026-04-17 14:55:09.189091
Illumbe,0,2026-04-17 14:55:09.189091
Katalunia,201,2026-04-17 14:55:09.189091
Kontxa,446,2026-04-17 14:55:09.189091
Kursaal,140,2026-04-17 14:55:09.189091
Okendo,327,2026-04-17 14:55:09.189091
Ondarreta,142,2026-04-17 14:55:09.189091
Pio XII,0,2026-04-17 14:55:09.189091
San Martin,0,2026-04-17 14:55:09.189091
Txofre,108,2026-04-17 14:55:09.189091
Zuatzu,0,2026-04-17 14:55:09.189091
Arcco Amara,0,2026-04-17 16:00:50.661690
Atotxa,63,2026-04-17 16:00:50.661690
Boulevard,134,2026-04-17 16:00:50.661690
Buen Pastor,62,2026-04-17 16:00:50.661690
Easo,126,2026-04-17 16:00:50.661690
Geltokia,0,2026-04-17 16:00:50.661690
Illumbe,0,2026-04-17 16:00:50.661690
Katalunia,201,2026-04-17 16:00:50.661690
Kontxa,446,2026-04-17 16:00:50.661690
Kursaal,140,2026-04-17 16:00:50.661690
Okendo,327,2026-04-17 16:00:50.661690
Ondarreta,142,2026-04-17 16:00:50.661690
Pio XII,0,2026-04-17 16:00:50.661690
San Martin,0,2026-04-17 16:00:50.661690
Txofre,108,2026-04-17 16:00:50.661690
Zuatzu,0,2026-04-17 16:00:50.661690
Arcco Amara,0,2026-04-17 17:48:58.374425
Atotxa,63,2026-04-17 17:48:58.374425
Boulevard,134,2026-04-17 17:48:58.374425
Buen Pastor,62,2026-04-17 17:48:58.374425
Easo,126,2026-04-17 17:48:58.374425
Geltokia,0,2026-04-17 17:48:58.374425
Illumbe,0,2026-04-17 17:48:58.374425
Katalunia,201,2026-04-17 17:48:58.374425
Kontxa,446,2026-04-17 17:48:58.374425
Kursaal,140,2026-04-17 17:48:58.374425
Okendo,327,2026-04-17 17:48:58.374425
Ondarreta,142,2026-04-17 17:48:58.374425
Pio XII,0,2026-04-17 17:48:58.374425
San Martin,0,2026-04-17 17:48:58.374425
Txofre,108,2026-04-17 17:48:58.374425
Zuatzu,0,2026-04-17 17:48:58.374425
Arcco Amara,0,2026-04-17 18:59:56.347878
Atotxa,63,2026-04-17 18:59:56.347878
Boulevard,134,2026-04-17 18:59:56.347878
Buen Pastor,62,2026-04-17 18:59:56.347878
Easo,126,2026-04-17 18:59:56.347878
Geltokia,0,2026-04-17 18:59:56.347878
Illumbe,0,2026-04-17 18:59:56.347878
Katalunia,201,2026-04-17 18:59:56.347878
Kontxa,446,2026-04-17 18:59:56.347878
Kursaal,140,2026-04-17 18:59:56.347878
Okendo,327,2026-04-17 18:59:56.347878
Ondarreta,142,2026-04-17 18:59:56.347878
Pio XII,0,2026-04-17 18:59:56.347878
San Martin,0,2026-04-17 18:59:56.347878
Txofre,108,2026-04-17 18:59:56.347878
Zuatzu,0,2026-04-17 18:59:56.347878
Arcco Amara,0,2026-04-17 20:00:29.328606
Atotxa,63,2026-04-17 20:00:29.328606
Boulevard,134,2026-04-17 20:00:29.328606
Buen Pastor,62,2026-04-17 20:00:29.328606
Easo,126,2026-04-17 20:00:29.328606
Geltokia,0,2026-04-17 20:00:29.328606
Illumbe,0,2026-04-17 20:00:29.328606
Katalunia,201,2026-04-17 20:00:29.328606
Kontxa,446,2026-04-17 20:00:29.328606
Kursaal,140,2026-04-17 20:00:29.328606
Okendo,327,2026-04-17 20:00:29.328606
Ondarreta,142,2026-04-17 20:00:29.328606
Pio XII,0,2026-04-17 20:00:29.328606
San Martin,0,2026-04-17 20:00:29.328606
Txofre,108,2026-04-17 20:00:29.328606
Zuatzu,0,2026-04-17 20:00:29.328606
Arcco Amara,0,2026-04-17 20:58:06.694152
Atotxa,63,2026-04-17 20:58:06.694152
Boulevard,134,2026-04-17 20:58:06.694152
Buen Pastor,62,2026-04-17 20:58:06.694152
Easo,126,2026-04-17 20:58:06.694152
Geltokia,0,2026-04-17 20:58:06.694152
Illumbe,0,2026-04-17 20:58:06.694152
Katalunia,201,2026-04-17 20:58:06.694152
Kontxa,446,2026-04-17 20:58:06.694152
Kursaal,140,2026-04-17 20:58:06.694152
Okendo,327,2026-04-17 20:58:06.694152
Ondarreta,142,2026-04-17 20:58:06.694152
Pio XII,0,2026-04-17 20:58:06.694152
San Martin,0,2026-04-17 20:58:06.694152
Txofre,108,2026-04-17 20:58:06.694152
Zuatzu,0,2026-04-17 20:58:06.694152
Arcco Amara,0,2026-04-17 21:51:09.601265
Atotxa,63,2026-04-17 21:51:09.601265
Boulevard,134,2026-04-17 21:51:09.601265
Buen Pastor,62,2026-04-17 21:51:09.601265
Easo,126,2026-04-17 21:51:09.601265
Geltokia,0,2026-04-17 21:51:09.601265
Illumbe,0,2026-04-17 21:51:09.601265
Katalunia,201,2026-04-17 21:51:09.601265
Kontxa,446,2026-04-17 21:51:09.601265
Kursaal,140,2026-04-17 21:51:09.601265
Okendo,327,2026-04-17 21:51:09.601265
Ondarreta,142,2026-04-17 21:51:09.601265
Pio XII,0,2026-04-17 21:51:09.601265
San Martin,0,2026-04-17 21:51:09.601265
Txofre,108,2026-04-17 21:51:09.601265
Zuatzu,0,2026-04-17 21:51:09.601265
Arcco Amara,0,2026-04-17 22:38:21.133775
Atotxa,63,2026-04-17 22:38:21.133775
Boulevard,134,2026-04-17 22:38:21.133775
Buen Pastor,62,2026-04-17 22:38:21.133775
Easo,126,2026-04-17 22:38:21.133775
Geltokia,0,2026-04-17 22:38:21.133775
Illumbe,0,2026-04-17 22:38:21.133775
Katalunia,201,2026-04-17 22:38:21.133775
Kontxa,446,2026-04-17 22:38:21.133775
Kursaal,140,2026-04-17 22:38:21.133775
Okendo,327,2026-04-17 22:38:21.133775
Ondarreta,142,2026-04-17 22:38:21.133775
Pio XII,0,2026-04-17 22:38:21.133775
San Martin,0,2026-04-17 22:38:21.133775
Txofre,108,2026-04-17 22:38:21.133775
Zuatzu,0,2026-04-17 22:38:21.133775
Arcco Amara,0,2026-04-17 23:38:32.406464
Atotxa,63,2026-04-17 23:38:32.406464
Boulevard,134,2026-04-17 23:38:32.406464
Buen Pastor,62,2026-04-17 23:38:32.406464
Easo,126,2026-04-17 23:38:32.406464
Geltokia,0,2026-04-17 23:38:32.406464
Illumbe,0,2026-04-17 23:38:32.406464
Katalunia,201,2026-04-17 23:38:32.406464
Kontxa,446,2026-04-17 23:38:32.406464
Kursaal,140,2026-04-17 23:38:32.406464
Okendo,327,2026-04-17 23:38:32.406464
Ondarreta,142,2026-04-17 23:38:32.406464
Pio XII,0,2026-04-17 23:38:32.406464
